,up_x_R,up_y_R,bottom_x_R,bottom_y_R,left_x_R,left_y_R,right_x_R,right_y_R,med_x_R,med_y_R,up_x_L,up_y_L,bottom_x_L,bottom_y_L,left_x_L,left_y_L,right_x_L,right_y_L,med_x_L,med_y_L,sum_left,sum_right,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
482,7.0,11.0,11.0,23.0,3.0,21.0,17.0,14.0,11.0,19.0,22.0,12.0,21.0,23.0,16.0,12.0,29.0,20.0,21.0,20.0,1035.3372802734375,1014.7764892578125,68.08194392520001,36.9241121495,27.986242990700003,36.5230654206
483,14.0,7.0,28.0,25.0,6.0,21.0,29.0,21.0,18.0,19.0,17.0,7.0,4.0,26.0,2.0,19.0,29.0,21.0,14.0,18.0,933.0628051757812,924.184326171875,66.3715324675,35.912540259699995,27.3687272727,35.6339532468
484,6.0,1.0,15.0,25.0,2.0,1.0,21.0,18.0,14.0,20.0,18.0,10.0,22.0,19.0,14.0,11.0,25.0,18.0,20.0,16.0,1042.5294189453125,988.6078491210938,68.7713684211,34.3174736842,30.7612631579,38.8336842105
485,14.0,19.0,8.0,20.0,9.0,20.0,11.0,19.0,10.0,19.0,20.0,18.0,17.0,19.0,17.0,19.0,21.0,18.0,20.0,18.0,1086.560791015625,1081.6744384765625,65.7826242038,36.0544203822,29.9844076433,36.3277452229
486,16.0,11.0,29.0,31.0,0.0,20.0,29.0,28.0,14.0,19.0,13.0,11.0,9.0,28.0,4.0,23.0,24.0,20.0,13.0,18.0,1008.3490600585938,907.5216064453125,65.1701917808,35.3783671233,28.7322739726,37.1414794521
487,0.0,1.0,22.0,24.0,0.0,3.0,25.0,21.0,13.0,13.0,21.0,10.0,18.0,26.0,12.0,19.0,27.0,25.0,20.0,20.0,989.0431518554688,920.9764404296875,66.4542516556,39.4318410596,30.4440794702,36.8601854305
488,6.0,12.0,29.0,24.0,1.0,16.0,29.0,26.0,13.0,21.0,30.0,1.0,2.0,24.0,2.0,26.0,32.0,8.0,20.0,20.0,1052.7254638671875,1044.7137451171875,64.46736842109999,37.290947368400005,29.0913684211,36.914526315799996
489,7.0,6.0,20.0,31.0,1.0,17.0,28.0,20.0,17.0,18.0,17.0,6.0,6.0,30.0,1.0,10.0,28.0,18.0,13.0,18.0,934.9490966796875,885.7490234375,64.2964645161,35.0752412903,24.9915870968,34.2448103226
490,13.0,9.0,26.0,32.0,4.0,24.0,29.0,28.0,17.0,22.0,18.0,9.0,10.0,26.0,4.0,22.0,22.0,23.0,14.0,21.0,1031.4039306640625,1016.2470703125,65.6514098361,37.7837901639,29.7812459016,37.4321311475
491,3.0,0.0,25.0,30.0,0.0,3.0,28.0,17.0,11.0,14.0,19.0,3.0,24.0,19.0,14.0,17.0,32.0,5.0,23.0,7.0,991.1019287109375,862.8235473632812,74.2816603774,31.6734792453,27.870792452800004,31.6734792453
492,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,32.0,6.0,32.0,6.0,32.0,6.0,32.0,6.0,32.0,6.0,1083.690185546875,1083.38037109375,63.8446344828,35.156457931,33.3682758621,36.6359172414
493,3.0,0.0,16.0,18.0,0.0,3.0,16.0,19.0,12.0,3.0,23.0,0.0,26.0,21.0,22.0,19.0,30.0,4.0,25.5,11.5,1053.7215576171875,1032.454833984375,72.7602352941,36.2378117647,29.288470588200003,33.3819529412
494,17.0,14.0,20.0,27.0,7.0,22.0,27.0,20.0,19.0,21.0,30.0,1.0,15.0,25.0,8.0,18.0,32.0,6.0,15.5,19.0,970.9843139648438,963.7450561523438,66.3934647887,36.1894985915,30.7409577465,37.398084507
495,13.0,10.0,1.0,32.0,0.0,30.0,30.0,17.0,16.0,19.0,19.0,10.0,10.0,31.0,4.0,15.0,28.0,13.0,15.0,18.0,985.4039306640625,879.2902221679688,66.56163057319999,34.848,29.944050955399998,34.848
496,1.0,1.0,11.0,25.0,3.0,23.0,16.0,21.0,11.0,22.0,15.0,22.0,16.0,25.0,15.0,24.0,23.0,23.0,18.0,23.0,1061.066650390625,1032.2274169921875,66.0279652174,39.168,27.228104347800002,38.4217043478
497,12.0,14.0,13.0,24.0,6.0,23.0,17.0,19.0,13.0,21.0,31.0,1.0,17.0,21.0,15.0,18.0,32.0,3.0,19.0,17.0,1046.2313232421875,1049.066650390625,66.5232298137,33.950608695700005,29.7486708075,37.147826087
498,13.0,12.0,12.0,24.0,4.0,25.0,18.0,15.0,13.0,15.0,16.0,13.0,28.0,25.0,12.0,15.0,32.0,14.0,21.0,15.0,1034.35693359375,1054.1490478515625,68.7703957219,38.2629304813,27.4729411765,38.2629304813
499,1.0,1.0,27.0,27.0,0.0,3.0,28.0,26.0,16.5,19.0,18.0,12.0,10.0,27.0,5.0,22.0,27.0,24.0,17.0,21.0,964.7921142578125,957.3372802734375,67.7213658537,38.1259707317,30.748097560999998,37.4283707317
500,9.0,13.0,19.0,27.0,6.0,15.0,28.0,21.0,19.0,19.0,18.0,12.0,12.0,27.0,6.0,17.0,28.0,23.0,15.0,19.0,919.2313842773438,922.4588012695312,66.1661965318,36.2211884393,31.694982659,36.717169942199995
501,0.0,1.0,16.0,23.0,0.0,3.0,19.0,19.0,13.5,19.0,31.0,1.0,16.0,23.0,14.0,16.0,32.0,2.0,18.0,18.0,1039.945068359375,1038.9686279296875,66.288,35.670518518499996,29.4761481481,36.2002962963
502,3.0,11.0,10.0,22.0,3.0,10.0,16.0,13.0,10.0,18.0,17.0,11.0,26.0,21.0,15.0,11.0,25.0,21.0,18.0,19.0,1049.697998046875,1026.37255859375,66.1668571429,35.0336,26.9412571429,35.850788571399995
503,19.0,17.0,18.0,24.0,10.0,21.0,27.0,20.0,19.0,19.5,31.0,3.0,16.0,23.0,9.0,19.0,30.0,1.0,17.0,18.0,1010.6627197265625,1026.2274169921875,66.3651891892,36.143027026999995,33.3178378378,36.4329081081
504,18.0,12.0,13.0,22.0,7.0,20.0,18.0,13.0,13.0,20.0,20.0,14.0,25.0,23.0,16.0,15.0,23.0,21.0,19.0,21.0,1063.6666259765625,1057.286376953125,67.1003544304,37.608911392399996,30.171341772199998,36.5225316456
505,14.0,12.0,19.0,25.0,11.0,12.0,22.0,23.0,16.0,23.0,30.0,1.0,20.0,22.0,13.0,9.0,32.0,3.0,19.0,10.0,1040.11767578125,1041.11767578125,69.4657254902,36.9418039216,30.208000000000002,38.9044705882
506,27.0,24.0,1.0,26.0,1.0,27.0,27.0,24.0,21.0,25.0,6.0,21.0,5.0,24.0,5.0,24.0,6.0,21.0,5.5,22.5,1087.1529541015625,1079.7843017578125,65.8942608696,36.8074434783,31.074782608699998,35.253008695700004
507,20.0,17.0,15.0,16.0,20.0,17.0,15.0,16.0,16.5,16.0,17.0,16.0,15.0,23.0,14.0,16.0,17.0,16.0,15.0,17.0,1077.85888671875,1086.086181640625,67.8939574468,38.717106383,28.997106383000002,39.0806808511
508,16.0,10.0,27.0,26.0,7.0,20.0,28.0,24.0,17.0,19.0,12.0,10.0,18.0,28.0,2.0,13.0,28.0,20.0,16.0,18.0,882.8627319335938,979.0509643554688,66.603956044,36.3574153846,28.8875604396,36.3574153846
509,1.0,1.0,7.0,25.0,0.0,3.0,24.0,23.0,12.5,17.0,15.0,13.0,16.0,28.0,7.0,23.0,27.0,16.0,18.0,20.5,938.572509765625,905.7843017578125,64.9012244898,40.8346122449,29.086040816300002,37.018122449
510,8.0,10.0,26.0,29.0,3.0,19.0,29.0,24.0,17.0,19.0,31.0,1.0,11.0,29.0,6.0,21.0,32.0,5.0,17.0,18.0,875.8510131835938,920.0509643554688,69.0494117647,36.0517647059,31.6141176471,36.8931764706
511,14.0,8.0,31.0,24.0,1.0,12.0,32.0,18.0,15.0,20.0,12.0,14.0,15.0,24.0,4.0,22.0,26.0,20.0,15.0,21.0,1058.3883056640625,1018.9254760742188,67.9829126214,35.7595339806,32.1609320388,35.3429126214
512,30.0,13.0,13.0,20.0,12.0,19.0,31.0,22.0,15.5,19.0,8.0,14.0,20.0,18.0,8.0,13.0,20.0,18.0,8.0,17.0,1075.290283203125,1069.341064453125,68.26222222220001,33.3053333333,29.7288888889,34.0998222222
513,20.0,10.0,27.0,28.0,3.0,24.0,30.0,24.0,18.0,22.0,13.0,11.0,6.0,29.0,2.0,24.0,30.0,26.0,14.5,22.0,956.5411987304688,982.0469970703125,65.046,37.7124,31.5276,37.176
514,0.0,3.0,25.0,28.0,0.0,3.0,27.0,26.0,17.0,21.0,32.0,2.0,7.0,28.0,4.0,24.0,31.0,0.0,16.0,22.0,973.6941528320312,969.4078369140625,66.8461935484,39.9595354839,30.171096774200002,38.2295225806
515,0.0,2.0,22.0,30.0,1.0,0.0,28.0,20.0,14.0,18.0,17.0,10.0,8.0,30.0,2.0,20.0,28.0,12.0,17.0,19.0,1002.941162109375,972.1176147460938,67.5848,38.14472,28.971999999999998,36.71456
516,3.0,0.0,13.0,23.0,0.0,3.0,18.0,0.0,10.0,20.0,17.0,19.0,27.0,22.0,17.0,19.0,26.0,21.0,20.0,20.0,1058.694091796875,1015.8862915039062,67.5888,35.88864,27.68832,37.60512
517,12.0,10.0,8.0,27.0,3.0,15.0,20.0,21.0,12.0,20.0,30.0,1.0,16.0,25.0,11.0,12.0,32.0,14.0,18.0,17.5,1007.4666748046875,968.509765625,64.3757419355,37.3501935484,29.2230193548,37.9038967742
518,15.0,8.0,23.0,27.0,1.0,11.0,27.0,25.0,14.0,20.0,16.0,8.0,8.0,26.0,4.0,23.0,28.0,11.0,16.0,20.0,980.952880859375,949.4979858398438,65.2192,37.1658666667,30.6581333333,37.1658666667
519,15.0,10.0,16.0,24.0,5.0,22.0,22.0,22.0,14.0,19.0,14.0,12.0,17.0,26.0,9.0,14.0,26.0,24.0,17.0,21.0,979.0902099609375,973.88623046875,65.7623606557,40.0367213115,28.837770491799997,37.927081967199996
520,1.0,1.0,28.0,31.0,0.0,3.0,31.0,26.0,17.0,21.0,18.0,11.0,25.0,22.0,14.0,13.0,24.0,21.0,18.0,20.0,1063.0235595703125,974.1961059570312,66.9162802548,36.181605095500004,30.2987006369,34.8155923567
521,8.0,9.0,25.0,32.0,0.0,21.0,31.0,21.0,15.0,19.0,17.0,10.0,32.0,31.0,2.0,22.0,31.0,32.0,15.0,21.0,917.0431518554688,887.62353515625,67.053,38.3892,30.8532,35.976
522,11.0,7.0,25.0,27.0,4.0,0.0,31.0,17.0,13.0,19.0,8.0,12.0,9.0,22.0,7.0,18.0,23.0,17.0,13.0,18.0,1044.058837890625,1010.9568481445312,68.7404210526,33.610105263200005,28.6597894737,34.739368421100004
523,6.0,13.0,15.0,23.0,5.0,21.0,18.0,20.0,13.0,20.0,20.0,12.0,18.0,22.0,16.0,13.0,25.0,20.0,19.0,20.0,1055.6549072265625,1029.60791015625,66.6373333333,36.4439111111,29.296,37.2384
524,7.0,10.0,13.0,25.0,0.0,15.0,23.0,20.0,12.0,18.0,22.0,10.0,24.0,23.0,10.0,15.0,32.0,13.0,20.0,17.0,935.450927734375,919.505859375,70.4898245614,36.8708491228,27.5868070175,38.627143859600004
525,13.0,10.0,29.0,28.0,5.0,23.0,31.0,25.0,19.0,21.0,11.0,11.0,8.0,31.0,4.0,24.0,31.0,24.0,17.0,22.0,923.192138671875,983.00390625,67.3958657718,37.728,31.6915973154,37.152
526,11.0,14.0,16.0,24.0,11.0,14.0,23.0,21.0,17.0,20.0,17.0,12.0,14.0,23.0,9.0,19.0,18.0,19.0,14.0,20.0,1048.439208984375,1035.411865234375,63.2147301587,36.9060063492,31.8887619048,37.8139936508
527,1.0,21.0,1.0,21.0,0.0,22.0,0.0,22.0,0.0,21.0,32.0,2.0,31.0,0.0,32.0,2.0,31.0,0.0,31.5,1.0,1085.447021484375,1082.568603515625,65.338619469,38.342230088499996,29.6495575221,36.0645663717
528,19.0,10.0,29.0,27.0,3.0,23.0,30.0,26.0,19.0,21.0,17.0,10.0,30.0,30.0,3.0,23.0,31.0,26.0,16.0,21.0,951.6666259765625,996.313720703125,65.28,37.207185628699996,31.8823473054,37.207185628699996
529,17.0,10.0,27.0,28.0,2.0,25.0,30.0,24.0,18.0,22.0,16.0,10.0,6.0,30.0,3.0,20.0,31.0,26.0,15.0,22.0,948.7019653320312,979.9647216796875,65.5246451613,37.6902193548,31.201858064499998,37.6902193548
530,4.0,2.0,23.0,22.0,0.0,7.0,23.0,22.0,9.0,10.0,30.0,6.0,24.0,21.0,13.0,9.0,32.0,9.0,23.0,10.0,979.4666137695312,891.7764892578125,72.7222857143,34.001999999999995,27.2651428571,33.746628571399995
531,16.0,15.0,9.0,23.0,8.0,23.0,18.0,16.0,14.0,21.0,15.0,15.0,24.0,24.0,11.0,16.0,30.0,15.0,18.0,17.0,1048.00390625,1069.00390625,68.54980219779999,37.5343648352,26.8689230769,37.5343648352
532,10.0,13.0,19.0,25.0,4.0,14.0,22.0,23.0,16.0,21.0,18.0,13.0,15.0,26.0,6.0,19.0,29.0,13.0,17.0,20.0,948.63525390625,1025.11767578125,66.3910175439,38.868210526300004,30.512842105300003,39.3699929825
533,9.0,12.0,13.0,26.0,6.0,22.0,23.0,23.0,15.0,21.0,10.0,13.0,17.0,26.0,9.0,16.0,27.0,14.0,17.0,21.0,982.7372436523438,981.5333251953125,66.5933793103,39.1671724138,29.2377931034,39.1671724138
534,16.0,14.0,24.0,24.0,8.0,20.0,26.0,21.0,18.0,19.0,18.0,10.0,11.0,24.0,7.0,16.0,26.0,16.0,14.5,17.0,984.670654296875,991.9569091796875,65.9437122302,34.544046043200005,30.1391654676,36.3960172662
535,0.0,1.0,9.0,25.0,0.0,3.0,25.0,22.0,13.0,14.0,20.0,11.0,19.0,27.0,10.0,23.0,29.0,15.0,21.0,20.0,964.2431640625,923.5999755859375,67.5879724138,41.4693517241,30.2823724138,37.7233655172
536,8.0,7.0,6.0,24.0,7.0,8.0,22.0,23.0,14.0,19.0,15.0,4.0,24.0,20.0,16.0,17.0,25.0,17.0,21.0,16.0,1032.164794921875,1034.184326171875,70.33694117649999,35.624823529400004,29.3265882353,37.2021176471
537,10.0,10.0,28.0,31.0,1.0,14.0,27.0,32.0,16.0,20.0,19.0,11.0,7.0,29.0,4.0,24.0,27.0,22.0,15.0,21.0,989.317626953125,986.1529541015625,66.9061565217,38.7871721739,28.4802782609,37.6679791304
538,10.0,9.0,18.0,23.0,10.0,9.0,22.0,21.0,16.0,20.0,17.0,10.0,17.0,24.0,11.0,22.0,24.0,23.0,17.0,21.5,1045.9254150390625,1034.5882568359375,65.33727272729999,38.0777454545,31.4536363636,37.1026909091
539,13.0,10.0,23.0,23.0,11.0,10.0,23.0,21.0,17.0,19.0,18.0,9.0,16.0,24.0,9.0,21.0,22.0,20.0,15.0,19.0,1029.5255126953125,1032.7215576171875,64.0953191489,35.9070638298,31.2337021277,36.8198808511
540,18.0,10.0,28.0,29.0,2.0,25.0,31.0,26.0,18.0,22.0,18.0,10.0,7.0,30.0,4.0,23.0,31.0,22.0,16.0,22.0,951.4470825195312,987.2548828125,67.2428108108,38.023135135100006,32.1664864865,37.7331891892
541,15.0,15.0,21.0,26.0,9.0,21.0,26.0,24.0,19.0,20.0,31.0,1.0,12.0,24.0,8.0,17.0,32.0,11.0,15.0,18.0,991.498046875,991.9176635742188,66.0189295775,35.698884506999995,30.3670985915,37.511661971799995
542,15.0,8.0,17.0,24.0,6.0,22.0,21.0,23.0,15.5,22.0,17.0,7.0,19.0,25.0,10.0,21.0,29.0,21.0,19.0,21.0,1012.8470458984375,1035.552978515625,67.9657033493,36.6282258373,28.552421052600003,37.6545990431
543,7.0,17.0,1.0,27.0,1.0,26.0,13.0,23.0,9.0,23.0,25.0,11.0,23.0,20.0,13.0,15.0,30.0,20.0,20.5,16.0,1039.0274658203125,1052.505859375,68.2601513514,35.5023567568,24.4291459459,41.5321945946
544,17.0,14.0,21.0,27.0,11.0,21.0,29.0,19.0,21.0,20.0,31.0,1.0,15.0,25.0,9.0,18.0,31.0,2.0,16.0,19.0,960.0156860351562,941.9176025390625,66.9803835616,35.8118136986,32.0113972603,36.9872876712
545,3.0,0.0,26.0,26.0,2.0,22.0,29.0,13.0,12.0,19.0,9.0,13.0,7.0,23.0,5.0,15.0,20.0,18.0,15.0,19.0,1046.302001953125,1009.674560546875,66.4793846154,34.9353846154,27.7015384615,36.3101538462
546,0.0,1.0,12.0,23.0,0.0,3.0,17.0,12.0,12.0,18.0,30.0,0.0,16.0,24.0,14.0,16.0,32.0,21.0,28.0,14.0,966.5098266601562,1036.98046875,65.237106383,35.8678468085,28.4194042553,35.8678468085
547,4.0,2.0,20.0,20.0,0.0,6.0,25.0,11.0,12.0,12.0,30.0,6.0,31.0,21.0,12.0,11.0,32.0,16.0,24.0,13.0,892.9058837890625,841.2431640625,76.6216170213,33.8912,27.9373617021,32.6741106383
548,25.0,3.0,25.0,3.0,25.0,3.0,25.0,3.0,25.0,3.0,17.0,21.0,17.0,21.0,17.0,21.0,17.0,21.0,17.0,21.0,1088.13720703125,1088.13720703125,65.8006486486,35.589102702699996,29.4676756757,35.9756108108
549,1.0,1.0,6.0,32.0,0.0,3.0,29.0,17.0,14.0,18.0,14.0,11.0,9.0,31.0,2.0,18.0,31.0,27.0,14.0,19.0,940.9686889648438,800.2941284179688,64.98405517239999,33.8853517241,31.252965517199996,32.9981793103
550,10.0,7.0,29.0,25.0,1.0,11.0,31.0,21.0,14.0,20.0,15.0,17.0,5.0,25.0,3.0,21.0,24.0,21.0,14.0,21.0,1058.86669921875,1011.0195922851562,67.3089230769,35.8283076923,30.181846153800002,35.4156923077
551,17.0,12.0,15.0,28.0,8.0,24.0,27.0,22.0,16.5,21.5,32.0,0.0,18.0,23.0,10.0,12.0,32.0,15.0,17.0,17.0,996.87060546875,1001.945068359375,64.6432405063,36.0170126582,30.972151898699998,39.0039493671
552,18.0,10.0,15.0,24.0,7.0,20.0,24.0,12.0,16.0,19.0,14.0,12.0,19.0,25.0,10.0,13.0,26.0,23.0,17.0,20.0,977.0078125,980.2901611328125,67.0548292683,38.7652682927,30.7785365854,37.0208780488
553,3.0,0.0,21.0,27.0,0.0,3.0,28.0,24.0,18.0,19.0,32.0,0.0,14.0,26.0,5.0,19.0,32.0,3.0,15.0,18.0,933.0548706054688,984.9019775390625,66.4614736842,36.295494736799995,32.590315789499996,37.0481684211
554,9.0,9.0,26.0,25.0,0.0,24.0,27.0,21.0,14.0,20.0,23.0,8.0,10.0,27.0,5.0,22.0,28.0,21.0,16.0,19.0,998.11376953125,992.62353515625,69.2742047244,36.583785826799996,27.3849448819,37.9350425197
555,10.0,11.0,25.0,32.0,0.0,24.0,31.0,23.0,16.0,20.0,18.0,11.0,6.0,31.0,2.0,25.0,32.0,24.0,16.0,20.0,905.5765380859375,918.5686645507812,67.3739294118,38.175247058800004,31.284705882399997,36.660705882399995
556,11.0,9.0,14.0,24.0,8.0,19.0,24.0,22.0,17.0,20.0,19.0,12.0,28.0,26.0,11.0,22.0,29.0,14.0,19.0,23.0,1004.3960571289062,1008.8587646484375,66.0702040816,39.1862857143,30.7559183673,36.5596734694
557,0.0,21.0,0.0,22.0,19.0,13.0,19.0,14.0,19.0,21.5,30.0,25.0,29.0,0.0,30.0,25.0,29.0,0.0,30.0,23.5,1085.439208984375,1081.811767578125,65.24097560979999,37.331512195100004,29.663219512199998,37.331512195100004
558,3.0,7.0,4.0,24.0,0.0,11.0,23.0,22.0,11.0,12.0,20.0,9.0,27.0,25.0,9.0,20.0,28.0,11.0,20.0,13.0,1000.2823486328125,945.0902099609375,66.3533959732,39.311033556999995,28.1222013423,36.414926174499996
559,16.0,10.0,15.0,22.0,9.0,9.0,21.0,22.0,16.0,21.0,19.0,16.0,22.0,27.0,16.0,25.0,23.0,26.0,20.0,25.0,1060.227294921875,1050.6038818359375,66.6216,40.9592,30.1536,37.0264
560,15.0,5.0,14.0,24.0,4.0,20.0,23.0,18.0,15.0,19.0,20.0,4.0,21.0,25.0,11.0,14.0,32.0,18.0,21.0,18.0,962.7176513671875,1000.929443359375,70.45236363640001,35.464387878800004,29.0661818182,36.1144242424
561,10.0,13.0,13.0,29.0,9.0,13.0,26.0,27.0,16.0,22.0,32.0,0.0,16.0,24.0,10.0,12.0,32.0,14.0,17.0,18.0,1005.6823120117188,1011.2549438476562,64.6632,36.435,30.609,39.3846
562,1.0,12.0,13.0,24.0,2.0,0.0,21.0,18.0,14.0,19.0,14.0,16.0,25.0,25.0,15.0,16.0,25.0,24.0,20.0,22.0,1035.7412109375,996.9608154296875,67.3221052632,39.3886315789,29.6875789474,37.1309473684
563,13.0,19.0,14.0,19.0,8.0,19.0,10.0,18.0,9.0,19.0,20.0,17.0,17.0,18.0,17.0,18.0,21.0,17.0,20.0,17.0,1086.564697265625,1082.501953125,65.8509473684,35.2117894737,29.1574736842,35.7764210526
564,10.0,11.0,15.0,21.0,4.0,19.0,18.0,14.0,12.0,18.0,16.0,13.0,19.0,22.0,17.0,14.0,29.0,20.0,21.0,19.0,1038.560791015625,1017.4039306640625,68.4074862385,36.0783853211,27.8655412844,35.2918899083
565,11.0,8.0,12.0,25.0,1.0,10.0,23.0,22.0,11.0,17.0,20.0,10.0,28.0,26.0,10.0,21.0,28.0,27.0,20.0,20.0,965.0784301757812,939.2470703125,66.35692307689999,40.1329230769,28.734769230799998,37.92
566,15.0,11.0,30.0,31.0,0.0,19.0,29.0,31.0,14.0,20.0,17.0,12.0,10.0,29.0,6.0,24.0,26.0,22.0,17.0,21.0,1039.1529541015625,963.486328125,68.11904,36.901568,29.792640000000002,37.187584
567,12.0,9.0,24.0,29.0,2.0,13.0,28.0,25.0,16.0,20.0,22.0,12.0,23.0,29.0,6.0,21.0,30.0,25.0,17.5,21.0,958.12939453125,956.062744140625,69.32828571430001,39.1062857143,28.3405714286,36.807428571399996
568,0.0,2.0,25.0,25.0,1.0,0.0,27.0,20.0,14.0,21.0,32.0,1.0,7.0,25.0,6.0,23.0,32.0,0.0,18.0,22.0,1068.933349609375,1054.066650390625,66.77376,38.9874432,29.362176,38.301004799999994
569,16.0,6.0,25.0,20.0,11.0,17.0,26.0,9.0,18.0,16.0,21.0,12.0,17.0,27.0,11.0,25.0,23.0,23.0,18.0,22.0,1041.3961181640625,1037.823486328125,65.1535135135,39.0676540541,32.6860540541,34.1396108108
570,3.0,11.0,9.0,21.0,1.0,11.0,30.0,23.0,7.0,19.0,3.0,18.0,4.0,24.0,4.0,21.0,31.0,19.0,16.5,19.5,1070.6783447265625,1067.1607666015625,66.2925,36.05925,30.55425,34.71075
571,1.0,1.0,18.0,32.0,0.0,3.0,30.0,16.0,15.0,19.0,17.0,11.0,28.0,31.0,3.0,14.0,30.0,28.0,14.0,19.0,925.188232421875,799.9568481445312,64.6783561644,34.9739835616,31.766794520500003,33.7985753425
572,15.0,18.0,12.0,21.0,5.0,20.0,15.0,20.0,12.0,19.5,20.0,13.0,27.0,22.0,19.0,20.0,25.0,20.0,21.0,21.0,1065.164794921875,1067.38818359375,69.3996,36.441,28.6416,35.1
573,0.0,1.0,14.0,24.0,1.0,1.0,18.0,14.0,14.0,20.0,17.0,11.0,21.0,21.0,15.0,12.0,26.0,19.0,19.0,18.0,1031.1529541015625,1038.14111328125,67.7527578947,35.4703831579,29.365894736799998,37.2769010526
574,6.0,7.0,14.0,24.0,1.0,11.0,24.0,21.0,12.0,17.0,21.0,9.0,18.0,26.0,10.0,20.0,28.0,12.0,20.0,19.0,974.7921752929688,938.12548828125,66.0349090909,39.1387012987,28.7644675325,36.897038961
575,13.0,13.0,16.0,23.0,7.0,22.0,19.0,15.0,15.0,20.0,22.0,12.0,19.0,22.0,15.0,19.0,26.0,20.0,19.0,19.0,1035.3568115234375,1045.3372802734375,68.047,36.2293,30.506,37.1231
576,15.0,10.0,6.0,27.0,5.0,25.0,20.0,23.0,12.0,24.0,31.0,1.0,21.0,25.0,10.0,21.0,32.0,2.0,20.0,21.0,1016.3607788085938,1047.89013671875,66.4164571429,36.6422857143,27.5990857143,39.7065142857
577,19.0,11.0,17.0,24.0,14.0,18.0,24.0,14.0,18.0,18.0,16.0,11.0,14.0,24.0,9.0,20.0,24.0,20.0,16.0,18.0,1002.3255004882812,1035.7373046875,65.4178064516,36.3866322581,31.5104516129,36.3866322581
578,14.0,10.0,25.0,32.0,0.0,21.0,31.0,22.0,15.0,20.5,18.0,10.0,32.0,31.0,2.0,22.0,31.0,25.0,15.0,22.0,922.0353393554688,913.1058959960938,66.79402409640001,38.7493012048,30.093686747,36.940337349400004
579,12.0,8.0,18.0,23.0,9.0,20.0,24.0,21.0,18.0,19.0,30.0,1.0,16.0,25.0,11.0,20.0,30.0,2.0,17.5,21.0,1015.8980712890625,1017.37255859375,65.2944,37.9348266667,32.6405333333,36.2663466667
580,18.0,10.0,18.0,20.0,15.0,17.0,21.0,18.0,17.5,18.0,18.0,10.0,17.0,22.0,10.0,20.0,21.0,11.0,15.0,18.0,1026.800048828125,1053.63525390625,65.0363586207,35.906648275900004,31.3059310345,35.6107034483
581,14.0,13.0,15.0,22.0,8.0,19.0,17.0,13.0,13.0,19.0,30.0,1.0,19.0,21.0,14.0,14.0,32.0,13.0,19.5,16.0,1025.309814453125,1049.686279296875,65.1522,33.9078,28.4166,34.98
582,1.0,1.0,23.0,30.0,0.0,3.0,29.0,21.0,16.0,17.0,17.0,11.0,13.0,27.0,5.0,21.0,28.0,22.0,18.0,20.0,992.9608154296875,968.0235595703125,67.88571428569999,37.7241904762,30.090666666700002,35.3401904762
583,14.0,10.0,18.0,26.0,11.0,10.0,23.0,25.0,18.0,24.0,31.0,1.0,18.0,28.0,10.0,24.0,30.0,5.0,17.0,25.0,1032.317626953125,1033.670654296875,64.40018823529999,41.9830588235,30.8346352941,40.7209411765
584,3.0,0.0,16.0,21.0,0.0,3.0,19.0,12.0,7.0,10.0,20.0,12.0,27.0,22.0,13.0,13.0,26.0,21.0,20.0,18.0,1044.2666015625,947.0745239257812,68.73306122449999,36.0668571429,30.6455510204,34.5346285714
585,16.0,16.0,20.0,25.0,8.0,20.0,26.0,21.0,18.0,20.0,31.0,2.0,13.0,24.0,7.0,21.0,31.0,3.0,16.0,19.0,995.1568603515625,1004.0196533203125,65.9583529412,35.9526352941,30.9416470588,37.2144705882
586,15.0,11.0,14.0,25.0,6.0,24.0,23.0,12.0,15.0,20.0,13.0,12.0,16.0,26.0,9.0,24.0,25.0,23.0,17.0,21.0,993.3960571289062,982.9608154296875,65.4029752066,39.5432727273,30.655180165300003,38.479338843
587,15.0,15.0,21.0,26.0,8.0,20.0,27.0,23.0,19.0,20.0,32.0,1.0,12.0,25.0,8.0,18.0,32.0,2.0,16.0,18.0,987.4313354492188,976.4078369140625,66.0956595745,35.472953191500004,31.104,36.994382978699996
588,12.0,19.0,14.0,19.0,10.0,19.0,12.0,19.0,11.0,19.0,25.0,19.0,18.0,18.0,25.0,19.0,18.0,18.0,20.5,18.0,1085.678466796875,1081.505859375,66.9536223776,34.9977062937,28.5509370629,35.897958042
589,0.0,1.0,17.0,21.0,0.0,21.0,19.0,20.0,15.0,20.0,2.0,14.0,12.0,21.0,1.0,14.0,26.0,20.0,12.0,18.0,1059.1451416015625,1061.8824462890625,74.2135031847,34.1253707006,32.4033630573,34.6718980892
590,1.0,1.0,6.0,25.0,0.0,3.0,25.0,21.0,12.0,17.0,21.0,9.0,26.0,26.0,9.0,21.0,28.0,12.0,19.0,19.0,961.317626953125,914.3999633789062,65.8978791946,39.5835704698,28.8251275168,37.2660402685
591,15.0,16.0,20.0,25.0,9.0,20.0,26.0,20.0,18.0,20.0,30.0,1.0,12.0,27.0,5.0,21.0,32.0,6.0,15.0,19.0,992.5882568359375,1031.38037109375,65.05020472439999,36.4400125984,31.943811023600002,37.1156409449
